Age_Ma,Lat,Lon,Tecto_Prov
1.29,35.693,47.627,Orogen
1.29,35.693,47.627,Orogen
1.29,35.693,47.627,Orogen
1.29,35.683,47.617,Orogen
1.29,35.683,47.617,Orogen
1.29,35.683,47.617,Orogen
1.29,35.393,47.865,Orogen
1.29,35.413,47.915,Orogen
1.29,35.413,47.915,Orogen
1.29,35.413,47.915,Orogen
1.29,35.413,47.915,Orogen
1.29,35.454,47.922,Orogen
1.29,35.454,47.922,Orogen
1.29,35.454,47.922,Orogen
1.29,35.48,47.914,Orogen
1.29,35.479,47.908,Orogen
1.29,35.479,47.908,Orogen
1.29,35.479,47.908,Orogen
1.29,35.467,47.898,Orogen
1.29,35.37,47.978,Orogen
1.29,35.365,47.974,Orogen
1.29,35.365,47.974,Orogen
1.29,35.396,47.955,Orogen
1.29,35.396,47.955,Orogen
1.29,35.393,47.962,Orogen
1.29,35.399,47.893,Orogen
1.29,35.376,47.989,Orogen
1.29,35.376,47.989,Orogen
1.29,35.355,47.973,Orogen
1.29,35.533,47.842,Orogen
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
8.8,5.93,10.17,Shield
1.295,42.4072,12.1453,Continental Arc
1.295,42.4014,12.1606,Continental Arc
1.295,42.4764,12.2822,Continental Arc
1.295,42.4186,12.1233,Continental Arc
1.295,42.45,12.1989,Continental Arc
1.295,42.4233,12.1989,Continental Arc
1.295,42.4333,12.1642,Continental Arc
1.295,42.4086,12.2031,Continental Arc
1.295,42.2136,12.2156,Continental Arc
1.295,42.3978,12.2186,Continental Arc
1.295,42.4253,12.1883,Continental Arc
1.295,42.4158,12.2231,Continental Arc
1.295,42.4367,12.2194,Continental Arc
1.295,42.4367,12.2194,Continental Arc
1.295,42.4303,12.225,Continental Arc
1.295,42.3936,12.2128,Continental Arc
1.295,42.3933,12.2117,Continental Arc
1.295,42.4028,12.1775,Continental Arc
1.295,42.4256,12.1647,Continental Arc
1.295,42.4108,12.2042,Continental Arc
1.29,38.5,28.5,Continental Arc
1.29,38.5,28.5,Continental Arc
1.29,38.5,28.5,Continental Arc
1.29,38.5,28.5,Continental Arc
1.29,38.5,28.5,Continental Arc
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
1.29,38.92,42.98,Orogen
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.009465,37.73,15.0,Continental Arc
0.009465,37.73,15.0,Continental Arc
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.35,39.18,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
1.29,8.97,39.9,Extended Crust
110.0,43.6,11.5,Orogen
110.0,43.6,11.5,Orogen
112.5,23.7825,86.2392,Shield
112.5,23.7853,86.2456,Shield
112.5,23.7853,86.2411,Shield
112.5,23.7511,86.1889,Shield
112.5,23.7525,86.1944,Shield
112.5,23.7486,86.1847,Shield
112.5,23.7472,86.1936,Shield
112.5,23.74,86.1883,Shield
112.5,23.7483,86.1764,Shield
112.5,23.7347,86.1817,Shield
112.5,23.6897,85.3178,Shield
112.5,23.6867,85.325,Shield
112.5,23.6925,85.3228,Shield
112.5,23.7761,86.235,Shield
112.5,23.7808,86.2411,Shield
112.5,23.7886,86.2525,Shield
112.5,23.7886,86.2525,Shield
112.5,23.6744,86.2914,Shield
65.0,23.5942,87.0381,Shield
65.0,23.6633,87.0072,Shield
65.0,23.6267,87.0233,Shield
65.0,23.6303,87.0222,Shield
65.0,23.6883,86.9967,Shield
65.0,23.7233,86.9825,Shield
65.0,23.7272,86.9811,Shield
65.0,23.7417,86.9767,Shield
65.0,23.7714,86.9503,Shield
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,38.80649,15.210775,Continental Arc
0.00585,38.807535,15.210893,Continental Arc
0.00585,38.805307,15.2122,Continental Arc
0.00585,38.805759,15.211211,Continental Arc
0.00585,38.810447,15.224942,Continental Arc
0.00585,38.805867,15.21105,Continental Arc
0.00585,38.811139,15.216122,Continental Arc
0.00585,38.79736,15.216483,Continental Arc
0.00585,38.804958,15.22018,Continental Arc
0.00585,38.805189,15.212545,Continental Arc
0.00585,38.811843,15.220535,Continental Arc
0.00585,38.810302,15.225333,Continental Arc
0.00585,38.804735,15.214144,Continental Arc
0.00585,38.799444,15.215096,Continental Arc
0.00585,38.810247,15.225448,Continental Arc
0.00585,38.811328,15.216237,Continental Arc
0.00585,38.811879,15.22027,Continental Arc
0.00585,38.798822,15.21514,Continental Arc
0.00585,38.791386,15.205791,Continental Arc
0.00585,38.792322,15.206576,Continental Arc
0.00585,38.810795,15.222018,Continental Arc
0.00585,38.810308,15.222097,Continental Arc
0.00585,38.809986,15.220644,Continental Arc
0.00585,38.809986,15.220644,Continental Arc
0.00585,38.811289,15.222526,Continental Arc
0.00585,38.805247,15.220158,Continental Arc
0.00585,38.810975,15.222064,Continental Arc
0.00585,38.811316,15.222491,Continental Arc
5.2,35.33,79.57,Orogen
5.2,35.33,79.57,Orogen
5.2,35.33,79.57,Orogen
5.2,35.33,79.57,Orogen
5.2,35.33,79.57,Orogen
5.23,35.5,79.5,Orogen
5.23,35.5,79.5,Orogen
5.23,35.5,79.5,Orogen
5.23,35.5,79.5,Orogen
5.23,35.5,79.5,Orogen
5.23,35.5,79.5,Orogen
0.56,35.5,81.8,Orogen
0.56,35.5,81.8,Orogen
0.56,35.5,81.8,Orogen
0.56,35.5,81.8,Orogen
1.28,35.5,82.8,Orogen
1.28,35.5,82.8,Orogen
1.28,35.5,82.8,Orogen
1.28,35.5,82.8,Orogen
1.07,35.8,81.5,Orogen
1.07,35.8,81.5,Orogen
1.07,35.8,81.5,Orogen
1.07,35.8,81.5,Orogen
1.07,35.8,81.5,Orogen
1.07,35.8,81.5,Orogen
3.78,36.0,79.2,Orogen
3.78,36.0,79.2,Orogen
3.78,36.0,79.2,Orogen
3.78,36.0,79.2,Orogen
3.78,36.0,79.2,Orogen
3.24,36.2,79.0,Orogen
3.24,36.2,79.0,Orogen
3.24,36.2,79.0,Orogen
3.24,36.2,79.0,Orogen
3.24,36.2,79.0,Orogen
1.2,36.3,81.8,Orogen
1.2,36.3,81.8,Orogen
1.2,36.3,81.8,Orogen
1.2,36.3,81.8,Orogen
1.2,36.3,81.8,Orogen
1.2,36.3,81.8,Orogen
1.29,29.4,57.53,Orogen
1.29,29.4,57.53,Orogen
1.29,29.4,57.53,Orogen
1.29,29.4,57.53,Orogen
0.00585,36.845,11.8912,Orogen
0.00585,36.8447,11.8913,Orogen
0.00585,36.8446,11.8913,Orogen
0.00585,36.8441,11.8913,Orogen
0.00585,36.8427,11.8914,Orogen
0.00585,36.8439,11.8909,Orogen
0.00585,36.8378,11.8901,Orogen
0.00585,36.8461,11.8901,Orogen
0.00585,36.8447,11.8833,Orogen
11.0,37.8656,45.5769,Orogen
11.0,37.765,45.4886,Orogen
11.0,37.8478,45.4919,Orogen
11.0,37.8478,45.4919,Orogen
11.0,37.8272,45.4694,Orogen
11.0,37.8272,45.4694,Orogen
1.29,37.6885,39.8325,Orogen
1.29,37.6963,39.843,Orogen
1.29,37.6864,39.8298,Orogen
1.29,37.6968,39.8446,Orogen
1.29,37.684,39.8405,Orogen
1.29,37.6361,39.8416,Orogen
1.29,37.7015,39.8409,Orogen
1.29,37.7062,39.8284,Orogen
1.29,37.7044,39.8399,Orogen
1.29,37.6859,39.838,Orogen
1.29,37.6809,39.8276,Orogen
1.29,37.5405,39.6347,Orogen
1.29,37.7132,39.827,Orogen
1.29,37.5627,39.8609,Orogen
1.29,37.5347,39.8298,Orogen
1.29,37.6818,39.8142,Orogen
1.29,37.6838,39.8336,Orogen
1.29,37.7137,39.8246,Orogen
1.29,37.7156,39.8293,Orogen
1.29,37.8569,39.7331,Orogen
1.29,37.8862,39.9659,Orogen
1.29,37.7279,39.8311,Orogen
1.29,37.7099,39.8287,Orogen
1.29,37.7083,39.8365,Orogen
1.29,37.712,39.8351,Orogen
1.29,37.6766,39.8478,Orogen
1.29,37.9112,39.8617,Orogen
1.29,37.6779,39.8452,Orogen
1.29,37.5623,39.8721,Orogen
1.29,37.6149,39.9748,Orogen
1.29,37.6961,39.8406,Orogen
1.29,37.7068,39.7495,Orogen
1.29,37.754,39.6852,Orogen
1.29,37.6537,39.8276,Orogen
1.29,37.9113,39.7884,Orogen
1.29,37.5923,39.9062,Orogen
1.29,37.7087,39.6497,Orogen
1.29,37.6185,39.853,Orogen
1.29,37.6515,39.8416,Orogen
1.29,37.7079,40.0571,Orogen
1.29,37.7169,40.0018,Orogen
1.29,37.708,40.1364,Orogen
1.29,37.653,39.9803,Orogen
1.29,37.6347,40.1022,Orogen
1.29,37.6704,39.9862,Orogen
1.29,37.6951,40.0686,Orogen
1.29,37.6157,39.9791,Orogen
1.29,37.5976,40.0594,Orogen
1.29,37.637,39.9706,Orogen
1.29,37.6388,39.9712,Orogen
1.29,37.599,39.9945,Orogen
1.29,37.6094,39.9865,Orogen
1.29,37.5961,40.02,Orogen
1.29,37.6171,39.9772,Orogen
1.29,37.6902,40.0203,Orogen
1.29,37.6902,40.0195,Orogen
1.29,37.6847,40.063,Orogen
1.29,37.6851,40.1733,Orogen
1.29,37.7242,40.2607,Orogen
1.29,37.652,40.0081,Orogen
1.29,37.6521,40.0082,Orogen
1.29,37.6532,40.0012,Orogen
1.29,37.6716,40.2313,Orogen
1.29,37.6197,40.0793,Orogen
1.29,37.6297,40.1829,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
1.29,39.4,28.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
17.75,32.0,82.0,Orogen
1.29,38.2767,34.5542,Continental Arc
1.29,38.3736,34.5247,Continental Arc
1.29,38.3431,34.5306,Continental Arc
1.29,38.1886,34.3931,Continental Arc
1.29,38.1978,34.3553,Continental Arc
1.29,38.0022,34.3436,Continental Arc
1.29,38.0856,34.2942,Continental Arc
1.29,38.1781,34.3556,Continental Arc
1.29,38.0717,34.2917,Continental Arc
1.29,38.0594,34.2839,Continental Arc
1.29,38.1117,34.2903,Continental Arc
1.29,38.105,34.2992,Continental Arc
1.29,38.1758,34.4219,Continental Arc
1.29,38.1181,34.2775,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
90.0,31.9637,84.9666,Orogen
90.0,31.9637,84.9666,Orogen
90.0,31.9637,84.9666,Orogen
90.0,31.9637,84.9666,Orogen
1.29,37.0,57.0,Orogen
1.29,37.0,57.0,Orogen
1.29,37.0,57.0,Orogen
1.29,37.0,57.0,Orogen
1.29,37.0,57.0,Orogen
1.29,37.0,57.0,Orogen
1.29,37.0,57.0,Orogen
0.00585,24.41464,39.49447,Shield
0.00585,24.41344,39.49586,Shield
0.00585,24.41344,39.49586,Shield
0.00585,24.41344,39.49586,Shield
0.00585,24.41344,39.49586,Shield
0.00585,24.41344,39.49586,Shield
0.00585,24.41344,39.49586,Shield
0.00585,24.41636,39.49539,Shield
0.00585,24.41636,39.49539,Shield
0.00585,24.41506,39.49472,Shield
0.00585,24.41506,39.49472,Shield
0.00585,24.41557,39.49494,Shield
0.00585,24.41557,39.49494,Shield
0.00585,24.41542,39.49553,Shield
0.00585,24.41742,39.495,Shield
0.00585,24.41724,39.49466,Shield
0.00585,24.41706,39.49464,Shield
0.00585,24.41489,39.49711,Shield
0.00585,24.41447,39.49706,Shield
0.00585,24.41433,39.49683,Shield
0.00585,24.41383,39.49664,Shield
0.00585,24.41208,39.497,Shield
0.00585,24.412,39.49714,Shield
0.00585,24.41169,39.49778,Shield
0.00585,24.40975,39.49842,Shield
0.00585,24.40931,39.49903,Shield
0.00585,24.41003,39.49853,Shield
0.00585,24.40914,39.49814,Shield
0.00585,24.40914,39.49814,Shield
0.00585,24.40914,39.49814,Shield
2.5,41.04512,43.80427,Continental Arc
2.5,41.03666,44.08306,Continental Arc
2.5,41.03312,44.13412,Continental Arc
2.5,41.03365,44.13502,Continental Arc
2.5,41.04076,44.1487,Continental Arc
2.5,41.04076,44.1487,Continental Arc
2.5,41.04071,44.94814,Orogen
2.5,41.06581,43.65789,Continental Arc
2.5,41.07985,43.76735,Continental Arc
2.5,40.91193,43.86143,Continental Arc
2.5,40.91193,43.86143,Continental Arc
2.5,41.01899,43.80438,Continental Arc
2.5,41.08022,44.30911,Continental Arc
2.5,41.07766,44.31314,Continental Arc
2.5,41.05486,44.33953,Continental Arc
2.5,41.08751,44.70208,Orogen
2.5,41.08847,44.70703,Orogen
2.5,41.07142,44.61283,Orogen
2.5,41.06606,44.61509,Orogen
2.5,41.06625,44.6146,Orogen
2.5,41.06733,44.61265,Orogen
2.5,41.06797,44.61189,Orogen
2.5,41.0686,44.61179,Orogen
2.5,41.06984,44.61191,Orogen
2.5,41.09541,44.68844,Orogen
2.5,41.09542,44.6879,Orogen
2.5,41.09501,44.68811,Orogen
2.5,41.09495,44.68781,Orogen
2.5,41.09471,44.68711,Orogen
2.5,41.09462,44.68674,Orogen
2.5,41.09473,44.68623,Orogen
2.5,41.1,44.7,Orogen
2.5,41.09441,44.68518,Orogen
2.5,40.187,44.49743,Continental Arc
2.5,40.18702,44.49782,Continental Arc
2.5,40.18672,44.49801,Continental Arc
2.5,40.1866,40.49825,Orogen
2.5,40.31554,44.54792,Continental Arc
2.5,40.31892,44.58352,Continental Arc
2.5,40.30667,44.5902,Continental Arc
2.5,40.27064,44.69972,Continental Arc
2.5,40.25031,44.6457,Continental Arc
2.5,40.18738,44.61396,Continental Arc
2.4,40.17216,44.38585,Continental Arc
2.5,40.17208,44.37785,Continental Arc
0.2,40.18854,44.50187,Continental Arc
0.2,40.11401,44.7401,Continental Arc
0.006,36.8,12.0,Continental Arc
0.006,36.8,12.0,Continental Arc
0.006,36.8,12.0,Continental Arc
0.006,36.8,12.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
1.29,38.54,28.65,Continental Arc
1.29,38.54,28.65,Continental Arc
1.29,38.54,28.65,Continental Arc
1.29,38.54,28.65,Continental Arc
1.29,20.6914,39.6717,Shield
1.29,20.6914,39.6717,Shield
1.29,20.6914,39.6717,Shield
1.29,20.6914,39.6717,Shield
1.29,20.6914,39.6717,Shield
1.29,20.6914,39.6717,Shield
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,37.73,15.0,Continental Arc
0.00585,7.14932,38.44693,Extended Crust
0.00585,7.17759,38.48094,Extended Crust
0.00585,7.2337,38.45155,Extended Crust
0.00585,7.20119,38.37924,Extended Crust
0.00585,7.14041,38.44508,Extended Crust
0.00585,7.13874,38.44346,Extended Crust
0.00585,7.1453,38.44343,Extended Crust
0.00585,7.24633,38.45573,Extended Crust
0.00585,7.24828,38.37866,Extended Crust
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
0.0075,37.73,15.0,Continental Arc
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,36.0,58.0,Orogen
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.5903,40.5411,Extended Crust
1.29,13.7364,40.5286,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.7211,40.5539,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6147,40.6239,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.6,40.67,Extended Crust
1.29,13.4006,40.6231,Extended Crust
1.29,13.4006,40.6231,Extended Crust
1.29,13.4006,40.6231,Extended Crust
1.29,13.5742,40.5892,Extended Crust
1.29,13.5619,40.5069,Extended Crust
1.29,13.4006,40.6231,Extended Crust
1.29,13.4006,40.6231,Extended Crust
1.29,13.4006,40.6231,Extended Crust
1.29,13.4006,40.6231,Extended Crust
1.29,13.2725,40.85,Extended Crust
1.29,13.4006,40.6231,Extended Crust
1.29,13.4006,40.6231,Extended Crust
1.29,13.08,40.85,Extended Crust
1.29,13.08,40.85,Extended Crust
1.29,13.1106,40.9361,Extended Crust
1.29,13.08,40.85,Extended Crust
1.29,13.08,40.85,Extended Crust
1.29,13.08,40.85,Extended Crust
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
1.29,39.2,44.0,Orogen
